"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue"
1,6,0,0,7,212,NA,0.279459324246068,NA,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,41,1066.339286,0.345343112465968,0.221313932733363,NA,0,"Nov",3,2,3,1,"Returning_Visitor",FALSE,FALSE
5,59.5,0,0,116,3363.182143,0.565565320006748,0.333125670664898,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
1,8,5,358.75,36,991.5,0.331655629699759,0.254590244500304,NA,0,"Dec",1,1,8,2,"Returning_Visitor",FALSE,FALSE
3,107.4285714,0,0,59,1843.187696,0.331040611710965,0.224752910436785,0.447369154876013,0,"Dec",2,2,7,7,"Returning_Visitor",TRUE,FALSE
0,0,0,0,35,2352.166667,NA,0.401144359752554,NA,0,"Nov",2,2,6,2,"New_Visitor",FALSE,FALSE
3,57.5,0,0,37,1269.645833,0.332199465550635,0.346452811614795,NA,0,"Nov",1,1,4,1,"Returning_Visitor",TRUE,FALSE
8,160.5,2,5,56,1167.321429,0.418839560460751,0.306256800066767,NA,0,"Dec",2,2,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,72.75,NA,0.230185711378555,NA,0,"Dec",3,2,1,2,"New_Visitor",TRUE,FALSE
1,19,0,0,43,1457.113095,0.284268104128187,0.229745823911913,NA,0,"Nov",3,6,1,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,39,1262.651515,0.41347824387755,0.387353683619612,NA,0,"Nov",3,2,2,10,"Returning_Visitor",FALSE,TRUE
2,43.5,0,0,26,971.6666667,NA,0.368185276622929,0.376208627663581,0,"Dec",2,2,3,2,"Returning_Visitor",FALSE,TRUE
0,0,0,0,29,4279.966667,0.217348276608701,0.158726874954475,NA,0,"Dec",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,40,694.0178571,0.415317305139616,0.313443671014366,NA,0,"Dec",2,2,3,2,"New_Visitor",FALSE,FALSE
0,0,0,0,56,1531.920136,0.350254323309131,0.311464770659314,NA,0,"Nov",3,2,1,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,50,2147.983333,0.34471239274122,0.280381897057056,NA,0,"Nov",3,2,1,2,"Returning_Visitor",TRUE,FALSE
2,80,6,141.75,47,3573.472222,0.43525108189868,0.346665966969344,0.304520670262349,0,"Dec",2,2,3,1,"Returning_Visitor",FALSE,FALSE
3,21.5,2,70.875,28,1338.225,0.389443794163275,0.252564047072892,NA,0,"Dec",1,1,2,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,181.5,NA,0.249968700559497,NA,0,"Dec",4,1,1,6,"Returning_Visitor",TRUE,FALSE
0,0,0,0,72,3559.375,0.374377436438317,0.284317122998002,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,1231.791667,0.141316814133592,0.144553814323226,NA,0,"Dec",3,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,11,146.5,0.309926555171383,0.309926555171383,NA,0,"Nov",1,1,1,2,"New_Visitor",FALSE,FALSE
0,0,0,0,5,115.625,0.230185711378555,0.132434948840278,NA,0,"Nov",2,2,3,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,13,0.169416146734571,0.0704410226228421,NA,0,"Dec",3,2,3,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,11,357,0.309926555171383,0.2406397652468,NA,0,"Dec",2,2,7,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Dec",2,2,2,3,"Returning_Visitor",FALSE,FALSE
1,2,0,0,23,1016.160714,0.28207120557859,0.283374087419936,NA,0,"Nov",3,2,2,13,"Returning_Visitor",FALSE,FALSE
7,190.2628205,4,195,124,3197.290064,0.359328581252669,0.301533461210943,0.432909134729791,0,"Nov",3,2,6,2,"Returning_Visitor",TRUE,FALSE
3,215,0,0,53,1481.429167,0.481933078536127,0.344296957199271,0.257145791246043,0,"Nov",1,8,1,11,"Returning_Visitor",TRUE,TRUE
8,164.5833333,1,880.25,62,2587.150595,0.376615505200379,0.338800744535525,NA,0,"Dec",1,2,7,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,17,390.7738095,NA,0.279459324246068,NA,0,"Nov",1,1,3,3,"New_Visitor",TRUE,FALSE
0,0,0,0,20,402.9583333,0.301029995663981,0.239739448387803,NA,0,"Dec",3,2,3,2,"Returning_Visitor",FALSE,FALSE
4,47.83333333,0,0,69,2499.990079,NA,0.383768155275974,NA,0,"Nov",2,2,8,2,"New_Visitor",FALSE,FALSE
0,0,0,0,37,1212,0.355484415835696,0.315466392524487,NA,0,"Nov",2,2,6,2,"Returning_Visitor",FALSE,TRUE
2,84.5,0,0,21,710.5416667,0.345860484838187,0.265247261704828,NA,0,"Nov",2,4,4,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,15,313.25,0.337677106645782,0.249968700559497,NA,0,"Nov",2,2,3,10,"Returning_Visitor",FALSE,FALSE
3,199,0,0,34,1425.566667,NA,0.372062398798101,NA,0,"Nov",2,2,9,2,"New_Visitor",FALSE,TRUE
10,236.0795455,2,5,107,2589.881537,0.357107386571395,0.302799209014127,NA,0,"Dec",3,2,4,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,17,NA,0.114287309475634,NA,0,"Nov",4,1,4,10,"Returning_Visitor",TRUE,FALSE
3,33,1,10,45,1142.195833,NA,0.281680877180151,NA,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,36,777.3333333,NA,0.403374314050937,0.206176789521077,0,"Dec",3,2,4,8,"New_Visitor",TRUE,TRUE
0,0,0,0,23,736.2333333,0.422171532866198,0.335724896705203,0.149295439290403,0,"Dec",1,8,1,11,"New_Visitor",FALSE,TRUE
0,0,0,0,1,0,0,0,NA,0,"Nov",3,2,9,13,"Returning_Visitor",TRUE,FALSE
0,0,1,0,10,210.25,NA,0.309926555171383,NA,0,"Nov",1,1,1,2,"New_Visitor",FALSE,FALSE
0,0,1,0,77,1266.094048,0.460370156240405,0.285000039559546,NA,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE
5,75.5,0,0,24,1009.95,0.385849944166437,0.308227890487269,NA,0,"Nov",2,4,6,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Dec",3,2,6,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,82,1661.133333,0.301029995663981,0.246368871525581,0.359697460993954,0,"Dec",4,1,1,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,43,907.5083333,NA,0.46446181397995,NA,0,"Nov",1,1,1,2,"New_Visitor",TRUE,FALSE
0,0,0,0,10,105.6166667,0.29097845695804,0.209099396669267,NA,0,"Nov",1,1,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",3,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,9,521,NA,0.262285828796574,NA,0,"Dec",3,2,3,11,"New_Visitor",FALSE,FALSE
0,0,0,0,15,411.0833333,0.337677106645782,0.249968700559497,NA,0,"Nov",2,2,3,3,"Returning_Visitor",FALSE,FALSE
0,0,5,118.5,17,558.3988095,0.28880407621248,0.213856054516899,NA,0,"Dec",1,8,5,11,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,104,NA,0.169416146734571,NA,0,"Nov",2,4,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,50,3421.575758,NA,0.344382357126399,NA,0,"Nov",2,2,1,2,"New_Visitor",TRUE,FALSE
0,0,0,0,24,806.125,NA,0.317892347414931,NA,0,"Nov",1,1,6,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,46,2158.5,0.303097806430932,0.253471052712197,NA,0,"Nov",1,2,7,2,"Returning_Visitor",FALSE,FALSE
7,261.5,0,0,117,3484.269118,0.462860497853149,0.331107712813954,NA,0,"Dec",2,2,6,1,"Returning_Visitor",FALSE,FALSE
1,28.5,1,0,315,11232.65691,0.447269238844912,0.304607054569218,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
2,82,0,0,9,587.25,0.361922280062142,0.225630032913324,NA,0,"Dec",3,2,1,8,"Returning_Visitor",TRUE,FALSE
7,330.0555556,5,251.5,116,2971.435101,0.481716768676237,0.34458884279633,0.47567603006376,0,"Dec",2,2,2,2,"Returning_Visitor",FALSE,FALSE
1,12,2,11,18,974.1666667,0.408963999871177,0.253455701161021,NA,0,"Nov",3,2,1,2,"New_Visitor",FALSE,FALSE
4,102.0833333,0,0,21,863.1666667,NA,0.322520642212369,NA,0,"Dec",1,1,1,8,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,103.5,NA,0.230185711378555,NA,0,"Dec",1,1,4,2,"Returning_Visitor",TRUE,FALSE
1,23,1,284,78,2448.536054,0.347433304576903,0.2665800071479,NA,0,"Dec",2,2,3,10,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",2,2,7,13,"Returning_Visitor",FALSE,FALSE
1,50.5,0,0,3,192.5,NA,0.204678774803698,NA,0,"Nov",2,2,8,2,"New_Visitor",TRUE,FALSE
1,8.214285714,3,62.5,166,9666.857845,0.466018858292075,0.339995397773071,0.320323052108725,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE
0,0,1,0,48,783.6944444,0.344996097632948,0.306947636367585,NA,0,"Dec",2,2,3,2,"Returning_Visitor",FALSE,FALSE
4,34.83333333,2,33.75,32,929.0833333,0.405528719185622,0.320514008666133,0.30603944555001,0,"Dec",2,2,1,2,"New_Visitor",FALSE,TRUE
13,296.0416667,3,46.25,52,1249.481746,0.239093499961434,0.179676390858901,NA,0,"Dec",1,1,3,1,"Returning_Visitor",FALSE,FALSE
5,222.75,0,0,31,4374.416667,0.348392281241065,0.279071252507637,NA,0,"Dec",1,1,2,1,"Returning_Visitor",FALSE,FALSE
1,11.5,0,0,19,887.8,0.372062398798101,0.25206413503084,NA,0,"Nov",3,2,1,3,"Returning_Visitor",FALSE,FALSE
9,559.1666667,0,0,126,4558.372222,NA,0.399419255252897,NA,0,"Nov",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,50,2549.534524,0.344996097632948,0.24014297990308,NA,0,"Nov",1,2,2,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,168,0.230185711378555,0.145488534455637,NA,0,"Nov",3,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,22,849.8333333,NA,0.295445238498203,NA,0,"Nov",2,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,19,621.4166667,NA,0.322769534884392,NA,0,"Dec",4,1,1,2,"Returning_Visitor",TRUE,FALSE
0,0,1,273,22,2386,NA,0.299670929615899,NA,0,"Dec",2,2,6,2,"New_Visitor",FALSE,TRUE
2,63.79166667,1,74,18,385.2916667,0.315864164537922,0.237164337360458,0.394264111792449,0,"Nov",3,2,3,2,"Returning_Visitor",FALSE,FALSE
1,5,0,0,65,2498.833658,0.447055738810687,0.361489513130378,NA,0,"Dec",3,2,3,6,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,0,0,0,NA,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",1,1,5,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,24,550.1666667,0.376615505200379,0.202728395798605,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",6,2,9,2,"Returning_Visitor",FALSE,FALSE
1,11,0,0,20,1166.333333,NA,0.459515156150789,0.381722076962454,0,"Nov",2,2,2,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,15,814,0.258377047865103,0.195865158297187,NA,0,"Nov",1,8,7,1,"Returning_Visitor",FALSE,FALSE
7,194.0833333,1,71.25,15,446.25,NA,0.323357343730454,NA,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,143.2,NA,0.26390654682348,NA,0,"Nov",3,2,1,2,"Returning_Visitor",FALSE,FALSE
6,141,1,16,143,4081.248718,0.457319735851412,0.323728780613264,0.45146496226557,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,48,1607.191667,NA,0.421165423312522,0.454228826830791,0,"Dec",1,1,1,2,"Returning_Visitor",TRUE,TRUE
11,316.8229167,1,10,29,1233.307765,0.369206219024351,0.252723189575061,NA,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE
5,142,2,234.5,5,60.5,0.249968700559497,0.209099396669267,NA,0,"Dec",3,5,3,8,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,47.5,NA,0.204678774803698,NA,0,"Nov",2,5,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,676.25,NA,0.279459324246068,NA,0,"Nov",2,4,1,6,"Returning_Visitor",FALSE,FALSE
7,294,0,0,7,639,NA,0.309926555171383,NA,0,"Dec",2,4,9,10,"Returning_Visitor",FALSE,FALSE
0,0,0,0,79,4709.992857,NA,0.407361145839749,NA,0,"Nov",2,2,6,2,"New_Visitor",FALSE,TRUE
0,0,0,0,5,168.5,NA,0.230185711378555,NA,0,"Nov",2,4,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,231,11246.13379,0.485551856671438,0.361683935000186,NA,0,"Nov",2,2,3,2,"Returning_Visitor",TRUE,FALSE
3,29.25,0,0,32,1729.75,NA,0.405528719185622,0.368276740420547,0,"Dec",2,4,3,2,"New_Visitor",FALSE,TRUE
3,45.5,0,0,13,661.9166667,NA,0.279459324246068,NA,0,"Nov",2,2,1,2,"New_Visitor",FALSE,FALSE
11,392.5,0,0,206,8437.099188,NA,0.398747676843026,NA,0,"Nov",2,4,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,1145.416667,0.369665265318505,0.208286519312399,NA,0,"Nov",3,2,8,10,"Returning_Visitor",TRUE,FALSE
0,0,0,0,10,174.0833333,0.182665325297922,0.163141078289936,NA,0,"Nov",2,2,9,1,"Returning_Visitor",TRUE,FALSE
4,229.25,0,0,8,372.25,0.29097845695804,0.365903225120977,NA,0,"Dec",1,2,1,8,"Returning_Visitor",FALSE,FALSE
11,353.125,6,230.25,85,3725.670725,0.385438203200779,0.3275780123692,0.499107052460241,0,"Dec",3,2,6,1,"Returning_Visitor",FALSE,TRUE
4,39.58333333,0,0,115,2547.717986,0.440856810698162,0.387964627219092,0.386643229132504,0,"Nov",2,2,4,10,"Returning_Visitor",FALSE,TRUE
4,140.75,2,8,16,2073.383333,NA,0.317892347414931,NA,0,"Nov",3,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,73,2784.8,0.456870321248685,0.325482912269998,0.442564570266384,0,"Nov",2,2,5,2,"Returning_Visitor",TRUE,FALSE
1,20,1,35.5,35,946.5952381,NA,0.337677106645782,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
8,305.6666667,1,0,35,796.25,0.407612238983011,0.349771533934558,NA,0,"Dec",1,1,3,10,"Returning_Visitor",FALSE,FALSE
2,25,0,0,7,181.75,NA,0.29097845695804,NA,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Dec",1,1,1,3,"Returning_Visitor",FALSE,FALSE
1,12,0,0,43,2209.554876,0.359352977195474,0.290567409638215,NA,0,"Dec",1,1,1,2,"Returning_Visitor",FALSE,FALSE
0,0,4,14,8,284.7,0.317892347414931,0.211356475104306,NA,0,"Nov",3,2,7,2,"Returning_Visitor",FALSE,TRUE
3,39.875,1,414.5,88,4937.639583,0.471847111271284,0.403689809751147,0.332570354318773,0,"Nov",2,1,1,2,"Returning_Visitor",FALSE,TRUE
1,37.5,0,0,25,593.2916667,0.376615505200379,0.435684935356228,NA,0,"Dec",1,1,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,23,752.7619048,0.339577951772656,0.326067374955298,NA,0,"Dec",1,1,6,3,"Returning_Visitor",FALSE,FALSE
7,170.5,3,161.5,114,3494.831225,0.438466884584474,0.30701361352015,NA,0,"Dec",2,10,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,7,248,0.188666435317212,0.143888873095072,NA,0,"Nov",3,2,3,13,"Returning_Visitor",FALSE,FALSE
2,992.7142857,5,809.5,28,1793.214286,0.405528719185622,0.319195659838899,0.410218641385523,0,"Nov",2,2,1,10,"Returning_Visitor",FALSE,TRUE
7,228.25,0,0,39,968.0924451,0.324563511923218,0.287578378696668,0.428706219129343,0,"Nov",3,2,1,1,"Returning_Visitor",FALSE,FALSE
5,145,2,349,33,2161.133333,0.341063304819432,0.217453560528839,0.368992572757641,0,"Nov",2,2,7,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,1,0,0,0,NA,0,"Nov",2,2,1,13,"Returning_Visitor",FALSE,FALSE
8,164.4,0,0,33,865.8071429,NA,0.344747189444003,0.247657880514176,0,"Dec",2,2,5,2,"New_Visitor",FALSE,TRUE
0,0,0,0,23,1202.75,NA,0.422171532866198,NA,0,"Dec",8,13,9,20,"Other",TRUE,FALSE
8,318.8012821,3,164,107,4447.110508,0.509605164319917,0.338896404654541,NA,0,"Nov",2,2,1,3,"Returning_Visitor",FALSE,TRUE
1,0,0,0,59,1669.940186,0.428822436135717,0.349502234704746,NA,0,"Dec",2,2,3,7,"Returning_Visitor",TRUE,FALSE
0,0,0,0,15,290.1,NA,0.273015460629462,NA,0,"Dec",2,5,6,3,"Returning_Visitor",FALSE,FALSE
6,145,0,0,85,1704.580556,0.452415575453713,0.277888890130243,NA,0,"Nov",1,2,3,2,"Returning_Visitor",FALSE,TRUE
5,77.08333333,2,96.5,15,2106.833333,0.331655629699759,0.237871016124964,NA,0,"Nov",1,1,4,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,11,398.6944444,0.328447650435206,0.184201161888467,NA,0,"Nov",1,8,3,11,"Returning_Visitor",FALSE,FALSE
5,39.5,3,62.25,339,16138.2908,0.418582701846996,0.30011956608279,NA,0,"Nov",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,11,2123,0.309926555171383,0.2406397652468,NA,0,"Dec",2,2,1,6,"Returning_Visitor",FALSE,FALSE
0,0,0,0,7,133.5,NA,0.279459324246068,NA,0,"Nov",2,2,6,6,"Other",FALSE,FALSE
1,12,0,0,43,851.8857143,NA,0.362879928279188,0.39650060021525,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE
2,113,2,501,14,381.75,NA,0.243863084740733,NA,0,"Dec",2,10,2,2,"Returning_Visitor",FALSE,FALSE
2,45.5,0,0,22,535,NA,0.279459324246068,0.410589387156719,0,"Nov",2,2,3,11,"Returning_Visitor",TRUE,TRUE
0,0,0,0,2,0,0,0,NA,0,"Nov",1,1,1,8,"New_Visitor",FALSE,FALSE
9,250.2222222,5,343.875,82,5076.380556,NA,0.354172192952008,0.323220236942029,0,"Dec",3,2,1,13,"Returning_Visitor",FALSE,TRUE
2,42.5,2,10,43,1543.5,NA,0.423772044073288,0.418357417465299,0,"Dec",8,13,9,20,"Other",FALSE,TRUE
0,0,0,0,1,0,0,0,NA,0,"Nov",3,2,1,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,60,0.0511288717118909,0.0638444864474435,NA,0,"Nov",3,2,5,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,40,3675.5,NA,0.317892347414931,NA,0,"Nov",2,2,8,10,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,41.5,0.114287309475634,0.114287309475634,NA,0,"Dec",1,1,3,1,"Returning_Visitor",TRUE,FALSE
1,8,1,47.5,46,689.0606061,0.469009010590423,0.346270203335221,0.544962530064612,0,"Nov",2,2,2,11,"Returning_Visitor",TRUE,TRUE
0,0,0,0,18,323.6833333,NA,0.412348179511128,NA,0,"Dec",3,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,17,935.25,NA,0.36354243988991,NA,0,"Nov",2,2,1,2,"New_Visitor",FALSE,FALSE
4,50,4,486.6666667,6,555.6666667,NA,0.376615505200379,NA,0,"Dec",3,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",3,2,1,20,"Returning_Visitor",FALSE,FALSE
5,224.75,0,0,10,235.4166667,0.325093347496119,0.258377047865103,NA,0,"Dec",1,1,8,2,"New_Visitor",FALSE,FALSE
0,0,0,0,13,524,NA,0.317892347414931,0.278926119165508,0,"Nov",2,4,9,8,"New_Visitor",TRUE,TRUE
0,0,0,0,25,445.5833333,0.431198057945277,0.283486387312543,NA,0,"Dec",2,10,1,1,"Returning_Visitor",FALSE,FALSE
7,112.375,0,0,24,916.5,0.354283806802985,0.241340657411218,NA,0,"Nov",3,2,3,3,"Returning_Visitor",FALSE,FALSE
11,162.75,3,67.5,80,2453.177381,0.430797388751985,0.311992125128058,0.466274359847173,0,"Nov",2,2,3,2,"Returning_Visitor",FALSE,TRUE
3,119.5,0,0,17,673.625,0.301029995663981,0.301029995663981,NA,0,"Dec",3,2,1,10,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,0,0.114287309475634,0.0511288717118909,NA,0,"Nov",2,2,1,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,15,384,NA,0.331655629699759,NA,0,"Dec",3,2,1,2,"New_Visitor",FALSE,FALSE
1,10,0,0,12,220.2666667,NA,0.301029995663981,0.249392103249611,0,"Nov",1,1,1,8,"New_Visitor",TRUE,TRUE
3,93.5,0,0,8,170.25,NA,0.301029995663981,NA,0,"Nov",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,9,242.75,NA,0.15575001872089,NA,0,"Nov",2,5,7,2,"Returning_Visitor",FALSE,FALSE
1,11,1,0,12,91.75,NA,0.235568668917991,NA,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,25,316.5416667,NA,0.301029995663981,NA,0,"Dec",2,2,9,1,"Returning_Visitor",FALSE,FALSE
7,198.75,0,0,20,818.5833333,NA,0.455960775166131,NA,0,"Dec",3,2,4,8,"New_Visitor",FALSE,FALSE
2,15,0,0,7,620.5,0.266019445983939,0.136078726965443,NA,0,"Nov",2,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,7,275.5,NA,0.266019445983939,NA,0,"Nov",3,2,2,1,"Returning_Visitor",FALSE,FALSE
16,237.35,0,0,46,1143.833333,0.36354243988991,0.330418044992635,NA,0,"Nov",3,2,4,1,"Returning_Visitor",TRUE,FALSE
2,45.5,0,0,39,2011.041667,NA,0.343235231916184,0.262013069136136,0,"Nov",2,2,1,8,"Returning_Visitor",FALSE,TRUE
0,0,0,0,1,0,0,0,NA,0,"Dec",3,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,0,0.114287309475634,0,NA,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE
7,1463.333333,0,0,30,1410.238889,0.411583275533205,0.357454519310234,NA,0,"Nov",1,1,4,2,"New_Visitor",FALSE,FALSE
6,87.7,2,60.5,24,448.1945887,NA,0.405103660765555,NA,0,"Nov",2,5,1,8,"New_Visitor",FALSE,FALSE
0,0,0,0,30,953.6666667,0.273015460629462,0.161096118229081,NA,0,"Dec",2,2,2,1,"Returning_Visitor",FALSE,FALSE
8,268.25,0,0,71,2426.791667,0.457765616141138,0.355484415835696,0.307202670445335,0,"Nov",2,2,1,8,"Returning_Visitor",FALSE,TRUE
2,14,2,189,134,6732.124414,0.379655142033858,0.279339562334412,NA,0,"Nov",1,8,3,11,"Returning_Visitor",FALSE,FALSE
2,38,0,0,3,33.33333333,NA,0.25910144836529,NA,0,"Nov",2,2,8,10,"Returning_Visitor",FALSE,TRUE
4,44.75,0,0,9,404.5,NA,0.261003104663552,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,81.66666667,NA,0.169416146734571,NA,0,"Dec",2,2,7,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,48.5,NA,0.114287309475634,NA,0,"Nov",1,1,1,3,"Other",FALSE,FALSE
0,0,0,0,12,544,NA,0.317892347414931,NA,0,"Nov",2,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,31,NA,0.249968700559497,NA,0,"Dec",2,2,1,2,"New_Visitor",FALSE,FALSE
1,9,0,0,13,858.8333333,0.331655629699759,0.201899639356089,NA,0,"Nov",1,1,6,11,"Returning_Visitor",FALSE,TRUE
3,49.125,0,0,19,344.3452381,0.357697366292974,0.322769534884392,NA,0,"Nov",3,2,1,13,"Returning_Visitor",FALSE,FALSE
0,0,2,48.5,59,2195.283333,0.363275047553041,0.258946746577119,NA,0,"Nov",2,2,7,2,"Returning_Visitor",FALSE,TRUE
7,105.2083333,2,139.5,98,3452.2625,0.439576094950214,0.280946449604293,NA,0,"Nov",4,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,16,865.5833333,NA,0.474547149455917,0.200392399771836,0,"Dec",1,1,1,2,"New_Visitor",TRUE,TRUE
0,0,0,0,89,3614.105147,0.396580277242261,0.298372610260536,NA,0,"Nov",1,1,1,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,58,1893.444444,0.466018858292075,0.305606990488592,NA,0,"Nov",1,1,6,10,"Returning_Visitor",TRUE,TRUE
4,305,0,0,16,1090.7,NA,0.225630032913324,NA,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE
2,21,0,0,33,682.9583333,0.372062398798101,0.276893990458633,NA,0,"Dec",3,2,9,2,"New_Visitor",FALSE,FALSE
2,19,0,0,28,1183.65,NA,0.391358246312021,0.348666648489414,0,"Dec",3,12,9,2,"Returning_Visitor",FALSE,TRUE
5,59,0,0,152,7114.798341,0.460370156240405,0.356265059249581,NA,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE
1,33.5,0,0,33,880.6333333,NA,0.247494769609609,NA,0,"Dec",2,2,4,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,11,191,0.2406397652468,0.2406397652468,NA,0,"Dec",1,1,8,2,"Returning_Visitor",FALSE,FALSE
7,214.25,0,0,118,2652.552904,0.488943273115241,0.361753066946543,NA,0,"Nov",2,2,4,10,"Returning_Visitor",FALSE,FALSE
5,55.5,2,132.5,61,2190.429367,0.334393596805699,0.233613690204611,NA,0,"Nov",3,2,3,13,"Returning_Visitor",FALSE,FALSE
3,72.5,2,523.75,8,178.75,0.287320626735687,0.16457019849358,NA,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,17,356.0833333,NA,0.337677106645782,0.139194364240451,0,"Nov",2,5,5,8,"New_Visitor",FALSE,TRUE
2,229.5,2,29.75,8,212.75,NA,0.279459324246068,NA,0,"Dec",3,2,3,2,"New_Visitor",FALSE,FALSE
0,0,0,0,7,357.75,0.331655629699759,0.150367787802314,NA,0,"Nov",4,1,4,10,"Returning_Visitor",TRUE,FALSE
1,96.66666667,0,0,23,1605.875,0.254875338341699,0.203966826165396,0.261312659500281,0,"Dec",2,2,2,10,"Returning_Visitor",FALSE,TRUE
1,52.5,0,0,162,3608.432937,0.506075380458814,0.425331672118931,0.261415099781955,0,"Nov",2,2,7,2,"New_Visitor",FALSE,TRUE
1,20,0,0,283,9354.484111,0.449882908000344,0.28746926025078,NA,0,"Nov",2,2,1,3,"Returning_Visitor",FALSE,FALSE
